horizon,kind,label,mode,family,n_paths,usable_blocks,median_sharpe,q1_sharpe,q3_sharpe,iqr_spread,frac_paths_positive,median_path_return,total_trades,insufficient,reason
medium,triple,vote(ma_crossover+breakout+rsi),vote,trend+breakout+oscillator-reversion,21,7,0.15156307604724734,-0.5817471817470286,1.4392563719369553,2.021003553683984,0.5714285714285714,-0.021557964320770506,1148,False,
medium,triple,all(ma_crossover+breakout+zscore),all,trend+breakout+mean-reversion,21,7,0.0,-0.7133624919265894,0.0,0.7133624919265894,0.0,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(ma_crossover+breakout+zscore),vote,trend+breakout+mean-reversion,21,7,0.2122304812584553,-0.6733873896428232,0.9373813888930098,1.610768778535833,0.5714285714285714,0.0027118085735369224,1230,False,
medium,triple,all(ma_crossover+breakout+obv_trend),all,trend+breakout+volume-flow,21,7,0.0032433158073037903,-0.7199257009754073,1.3562862232088053,2.0762119241842125,0.5238095238095238,-0.0976819558333053,76,False,
medium,triple,vote(ma_crossover+breakout+obv_trend),vote,trend+breakout+volume-flow,21,7,0.1650317845212551,-0.46107515221741885,1.044464874209224,1.5055400264266428,0.5714285714285714,-0.025913565275308303,870,False,
medium,triple,all(ma_crossover+rsi+zscore),all,trend+oscillator-reversion+mean-reversion,21,7,0.0,-0.8974373944718279,0.0,0.8974373944718279,0.0,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(ma_crossover+rsi+zscore),vote,trend+oscillator-reversion+mean-reversion,21,7,0.28139972318532036,-0.4413375768904364,0.7453564487508201,1.1866940256412564,0.5714285714285714,0.03760770644510614,1174,False,
medium,triple,all(ma_crossover+rsi+obv_trend),all,trend+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
medium,triple,vote(ma_crossover+rsi+obv_trend),vote,trend+oscillator-reversion+volume-flow,21,7,0.20603523664799067,-0.38184733780405405,1.2183086878652092,1.6001560256692633,0.5238095238095238,0.002485734985536725,1393,False,
medium,triple,all(ma_crossover+zscore+obv_trend),all,trend+mean-reversion+volume-flow,21,7,0.0,-0.07249608790803276,0.0,0.07249608790803276,0.0,0.0,4,True,only 4 trades across all blocks (floor 10)
medium,triple,vote(ma_crossover+zscore+obv_trend),vote,trend+mean-reversion+volume-flow,21,7,0.29724224396285226,-0.6260272389528854,0.7568178167103665,1.3828450556632519,0.5714285714285714,0.04552158693656949,1493,False,
medium,triple,all(ts_momentum+sma_regime+breakout),all,momentum+regime-filter+breakout,21,7,-0.07151437921347618,-0.7444316229342213,1.0710770113216908,1.8155086342559121,0.47619047619047616,-0.08576686816535084,58,False,
medium,triple,vote(ts_momentum+sma_regime+breakout),vote,momentum+regime-filter+breakout,21,7,0.07977027844328353,-0.28737025633326085,1.3771715851112754,1.664541841444536,0.5714285714285714,-0.049613598719460694,615,False,
medium,triple,all(ts_momentum+sma_regime+rsi),all,momentum+regime-filter+oscillator-reversion,21,7,0.0,-0.5434330521772072,0.0,0.5434330521772072,0.0,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(ts_momentum+sma_regime+rsi),vote,momentum+regime-filter+oscillator-reversion,21,7,-0.0009865469069761188,-0.42624439517645396,1.1035718554790463,1.5298162506555002,0.42857142857142855,-0.0874716509504776,1166,False,
medium,triple,all(ts_momentum+sma_regime+zscore),all,momentum+regime-filter+mean-reversion,21,7,-0.1520692319383914,-0.7414845906260641,0.23911326119021434,0.9805978518162785,0.38095238095238093,-0.06363726358444621,36,False,
medium,triple,vote(ts_momentum+sma_regime+zscore),vote,momentum+regime-filter+mean-reversion,21,7,0.13175205292874878,-0.489501546178413,0.6967187560847699,1.186220302263183,0.5714285714285714,-0.048576849666900124,1147,False,
medium,triple,all(ts_momentum+sma_regime+obv_trend),all,momentum+regime-filter+volume-flow,21,7,-0.3491736609908638,-0.8730860346130415,0.8419701621512639,1.7150561967643054,0.38095238095238093,-0.25446465985519007,126,False,
medium,triple,vote(ts_momentum+sma_regime+obv_trend),vote,momentum+regime-filter+volume-flow,21,7,0.15854515732360547,-0.299912024574899,1.2627949392511242,1.5627069638260231,0.5714285714285714,-0.039390303014405936,833,False,
medium,triple,all(ts_momentum+breakout+rsi),all,momentum+breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
medium,triple,vote(ts_momentum+breakout+rsi),vote,momentum+breakout+oscillator-reversion,21,7,0.08873832664986712,-0.3106505739696387,1.4031981797135198,1.7138487536831586,0.5714285714285714,-0.030767938322361243,1209,False,
medium,triple,all(ts_momentum+breakout+zscore),all,momentum+breakout+mean-reversion,21,7,0.0,-0.7133624919265894,0.0,0.7133624919265894,0.0,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(ts_momentum+breakout+zscore),vote,momentum+breakout+mean-reversion,21,7,0.3257116430807569,-0.4395768878688911,0.8963627893313179,1.335939677200209,0.5714285714285714,0.05375724475971855,1252,False,
medium,triple,all(ts_momentum+breakout+obv_trend),all,momentum+breakout+volume-flow,21,7,0.36945434423485396,-0.17555778101675032,1.4065225078553931,1.5820802888721435,0.7142857142857143,0.0914171322035322,88,False,
medium,triple,vote(ts_momentum+breakout+obv_trend),vote,momentum+breakout+volume-flow,21,7,0.019794928085050234,-0.4388150809293974,0.9492682864427909,1.3880833673721884,0.5238095238095238,-0.09357667716965112,879,False,
medium,triple,all(ts_momentum+rsi+zscore),all,momentum+oscillator-reversion+mean-reversion,21,7,0.0,0.0,0.6908691218875113,0.6908691218875113,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(ts_momentum+rsi+zscore),vote,momentum+oscillator-reversion+mean-reversion,21,7,0.23847987588386,-0.2792699672474932,0.7821807818667802,1.0614507491142735,0.6666666666666666,0.020786637098286764,1173,False,
medium,triple,all(ts_momentum+rsi+obv_trend),all,momentum+oscillator-reversion+volume-flow,21,7,0.0,-0.8922531063454492,0.0,0.8922531063454492,0.0,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(ts_momentum+rsi+obv_trend),vote,momentum+oscillator-reversion+volume-flow,21,7,0.31072233671496163,-0.2791540438082398,1.176131684459126,1.455285728267366,0.5714285714285714,0.052526894166456284,1372,False,
medium,triple,all(ts_momentum+zscore+obv_trend),all,momentum+mean-reversion+volume-flow,21,7,0.0,-0.22328529295824792,0.7071969950679279,0.9304822880261758,0.42857142857142855,0.0,14,False,
medium,triple,vote(ts_momentum+zscore+obv_trend),vote,momentum+mean-reversion+volume-flow,21,7,0.30696068111965236,-0.36252475289609826,0.7130441938627121,1.0755689467588103,0.6190476190476191,0.052041650966920816,1438,False,
medium,triple,all(sma_regime+breakout+rsi),all,regime-filter+breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
medium,triple,vote(sma_regime+breakout+rsi),vote,regime-filter+breakout+oscillator-reversion,21,7,0.09752316787977885,-0.43739784275562127,1.2169270900144433,1.6543249327700646,0.5714285714285714,-0.048197838994908815,1098,False,
medium,triple,all(sma_regime+breakout+zscore),all,regime-filter+breakout+mean-reversion,21,7,0.0,-0.7133624919265894,0.0,0.7133624919265894,0.0,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(sma_regime+breakout+zscore),vote,regime-filter+breakout+mean-reversion,21,7,0.088783787503968,-0.6383371422679567,0.8598781345096912,1.498215276777648,0.6190476190476191,-0.03761760626728827,1196,False,
medium,triple,all(sma_regime+breakout+obv_trend),all,regime-filter+breakout+volume-flow,21,7,0.38029346010652954,-0.7162025248804615,1.1639705172551391,1.8801730421356007,0.5238095238095238,0.09632419794143421,82,False,
medium,triple,vote(sma_regime+breakout+obv_trend),vote,regime-filter+breakout+volume-flow,21,7,0.07542599461043621,-0.4297416260530049,0.9826273712355449,1.4123689972885498,0.5238095238095238,-0.07200872336103636,771,False,
medium,triple,all(sma_regime+rsi+zscore),all,regime-filter+oscillator-reversion+mean-reversion,21,7,0.0,0.0,0.4685826560859329,0.4685826560859329,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(sma_regime+rsi+zscore),vote,regime-filter+oscillator-reversion+mean-reversion,21,7,0.10873996567704265,-0.32831395257140605,0.7605893903481495,1.0889033429195556,0.5714285714285714,-0.05005918566766521,1152,False,
medium,triple,all(sma_regime+rsi+obv_trend),all,regime-filter+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.27346012995349817,0.27346012995349817,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
medium,triple,vote(sma_regime+rsi+obv_trend),vote,regime-filter+oscillator-reversion+volume-flow,21,7,0.16544213398405072,-0.25153001143854586,1.0076581611432207,1.2591881725817666,0.5238095238095238,-0.024784394871039672,1302,False,
medium,triple,all(sma_regime+zscore+obv_trend),all,regime-filter+mean-reversion+volume-flow,21,7,0.24926609597174687,0.0,0.5924903876392652,0.5924903876392652,0.5238095238095238,0.028755399174448915,10,False,
medium,triple,vote(sma_regime+zscore+obv_trend),vote,regime-filter+mean-reversion+volume-flow,21,7,0.21902581671902746,-0.48009465117714795,0.6922151630990289,1.1723098142761768,0.6190476190476191,0.013735713992878429,1422,False,
medium,triple,all(breakout+rsi+zscore),all,breakout+oscillator-reversion+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
medium,triple,vote(breakout+rsi+zscore),vote,breakout+oscillator-reversion+mean-reversion,21,7,0.34871336600968633,-0.2293821629999834,0.9631058697383539,1.1924880327383374,0.6190476190476191,0.07657745050992482,1090,False,
medium,triple,all(breakout+rsi+obv_trend),all,breakout+oscillator-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
medium,triple,vote(breakout+rsi+obv_trend),vote,breakout+oscillator-reversion+volume-flow,21,7,0.24827288196822175,-0.13773413771749227,1.3000085158639851,1.4377426535814775,0.6190476190476191,0.03866468728872752,1193,False,
medium,triple,all(breakout+zscore+obv_trend),all,breakout+mean-reversion+volume-flow,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
medium,triple,vote(breakout+zscore+obv_trend),vote,breakout+mean-reversion+volume-flow,21,7,0.3665874265309217,-0.34099462307142,0.963840360724656,1.304834983796076,0.6190476190476191,0.08578039289949291,1373,False,
medium,triple,all(rsi+zscore+obv_trend),all,oscillator-reversion+mean-reversion+volume-flow,21,7,0.0,-0.7176978776579027,0.2452511671205511,0.9629490447784538,0.2857142857142857,0.0,18,False,
medium,triple,vote(rsi+zscore+obv_trend),vote,oscillator-reversion+mean-reversion+volume-flow,21,7,0.3393756762966569,-0.189681912389773,0.8235101726200824,1.0131920850098555,0.6190476190476191,0.07372358217280683,1312,False,
long,pair,all(ma_crossover+ts_momentum),all,trend+momentum,21,7,0.10227390925254926,-0.7171358594658955,0.7283145587969913,1.4454504182628867,0.5238095238095238,0.0,28,False,
long,pair,any(ma_crossover+ts_momentum),any,trend+momentum,21,7,0.3092073470566674,-0.48341799861833334,1.54176232024109,2.025180318859423,0.5238095238095238,-0.020636081848376286,42,False,
long,pair,all(ma_crossover+sma_regime),all,trend+regime-filter,21,7,0.2535652074541983,0.0,1.247964657066696,1.247964657066696,0.7142857142857143,-0.011739690735057318,34,False,
long,pair,any(ma_crossover+sma_regime),any,trend+regime-filter,21,7,0.34027893238717977,-0.4297971255881662,1.1862559525899896,1.616053078178156,0.5238095238095238,-0.03178640328189364,26,False,
long,pair,all(ma_crossover+breakout),all,trend+breakout,21,7,0.35065190241273436,0.0,1.4614657570298353,1.4614657570298353,0.7142857142857143,0.07806184380624814,12,False,
long,pair,any(ma_crossover+breakout),any,trend+breakout,21,7,0.11672010164534985,-0.6891879760966263,0.7283145587969913,1.4175025348936177,0.5238095238095238,-0.22773571539132342,22,False,
long,pair,all(ma_crossover+bb_breakout),all,trend+breakout,21,7,0.0,-0.050435282929240745,1.7164609406651543,1.766896223594395,0.47619047619047616,-0.04513020535952206,16,False,
long,pair,any(ma_crossover+bb_breakout),any,trend+breakout,21,7,0.1657379484934407,-0.6417363238901718,0.7762257012821574,1.4179620251723293,0.5238095238095238,-0.1743826372733709,32,False,
long,pair,all(ma_crossover+keltner),all,trend+breakout,21,7,-0.01302479400419228,-0.44375928143090104,1.6188998177877598,2.062659099218661,0.42857142857142855,-0.06725836799955653,20,False,
long,pair,any(ma_crossover+keltner),any,trend+breakout,21,7,0.17707290348793053,-0.6275449970691803,0.9571346653583055,1.5846796624274857,0.5238095238095238,-0.17217706106891684,30,False,
long,pair,all(ma_crossover+rsi),all,trend+oscillator-reversion,21,7,0.0,0.0,1.4419791733136254,1.4419791733136254,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
long,pair,any(ma_crossover+rsi),any,trend+oscillator-reversion,21,7,0.3601842383621682,0.009219117578100166,1.0644059118322142,1.055186794254114,0.7619047619047619,-0.06256154168999839,24,False,
long,pair,all(ma_crossover+stochastic),all,trend+oscillator-reversion,21,7,-0.25066899659336556,-1.1405440733813448,0.21549021213695868,1.3560342855183034,0.42857142857142855,-0.06793609089783637,16,False,
long,pair,any(ma_crossover+stochastic),any,trend+oscillator-reversion,21,7,0.26943008195969775,0.006578043623990218,0.942352021978878,0.9357739783548878,0.7619047619047619,-0.017533654397417386,34,False,
long,pair,all(ma_crossover+bb_reversion),all,trend+mean-reversion,21,7,-0.11320907237153166,-0.7089199860973638,0.0,0.7089199860973638,0.19047619047619047,-0.11842410151425464,8,True,only 8 trades across all blocks (floor 10)
long,pair,any(ma_crossover+bb_reversion),any,trend+mean-reversion,21,7,0.32408047220916986,-0.08250592437304562,1.0448343165645753,1.127340240937621,0.6666666666666666,-0.048838010896848805,32,False,
long,pair,all(ma_crossover+zscore),all,trend+mean-reversion,21,7,-0.11320907237153166,-0.7089199860973638,0.0,0.7089199860973638,0.19047619047619047,-0.11842410151425464,8,True,only 8 trades across all blocks (floor 10)
long,pair,any(ma_crossover+zscore),any,trend+mean-reversion,21,7,0.32408047220916986,-0.08250592437304562,1.0448343165645753,1.127340240937621,0.6666666666666666,-0.048838010896848805,32,False,
long,pair,all(ma_crossover+vwap_reversion),all,trend+mean-reversion,21,7,-0.575968686430283,-0.8724250996092341,0.43395752273878474,1.3063826223480188,0.2857142857142857,-0.2678114289263176,30,False,
long,pair,any(ma_crossover+vwap_reversion),any,trend+mean-reversion,21,7,0.08570869758904943,-0.4058770622211217,0.6058012618367329,1.0116783240578546,0.5238095238095238,-0.2579831003781041,40,False,
long,pair,all(ma_crossover+obv_trend),all,trend+volume-flow,21,7,0.4695712243447789,0.2506110512328958,1.6343736172537988,1.383762566020903,0.8095238095238095,0.15380816538781694,44,False,
long,pair,any(ma_crossover+obv_trend),any,trend+volume-flow,21,7,0.2940755226395091,-0.2072670009548911,1.2606337463388135,1.4679007472937047,0.6666666666666666,-0.02917785484167379,70,False,
long,pair,all(macd+ts_momentum),all,trend+momentum,21,7,0.360227624751349,-0.2714502711189303,1.7418327311252264,2.013283002244157,0.6190476190476191,0.08739510376253401,46,False,
long,pair,any(macd+ts_momentum),any,trend+momentum,21,7,0.166920792364249,-0.15740122188987957,1.3028595329607269,1.4602607548506064,0.5238095238095238,-0.254707723649366,60,False,
long,pair,all(macd+sma_regime),all,trend+regime-filter,21,7,0.5112253542067899,0.19547025105683372,1.829017251366383,1.6335470003095491,0.8095238095238095,0.17189733344859004,32,False,
long,pair,any(macd+sma_regime),any,trend+regime-filter,21,7,0.32805502978816137,-0.014272219374244447,1.144327096220206,1.1585993155944503,0.7142857142857143,-0.03102729197444598,64,False,
long,pair,all(macd+breakout),all,trend+breakout,21,7,0.43489304293538694,0.030026401887447672,1.4371712849332074,1.4071448830457598,0.7619047619047619,0.13697753994935513,20,False,
long,pair,any(macd+breakout),any,trend+breakout,21,7,0.24146495854438382,-0.13382360379575825,1.2067223303277876,1.340545934123546,0.6190476190476191,-0.0523323603357122,48,False,
long,pair,all(macd+bb_breakout),all,trend+breakout,21,7,0.16483281119199097,-0.4748599656840212,1.2527359386525112,1.7275959043365323,0.5238095238095238,-0.05235116813140961,32,False,
long,pair,any(macd+bb_breakout),any,trend+breakout,21,7,0.11576042203260466,-0.0047381973210702515,1.3323314969344913,1.3370696942555615,0.7142857142857143,-0.09488324327897457,50,False,
long,pair,all(macd+keltner),all,trend+breakout,21,7,0.06381779953806353,-0.18736407951418274,1.5431150287078146,1.7304791082219972,0.5714285714285714,-0.06509354880858387,32,False,
long,pair,any(macd+keltner),any,trend+breakout,21,7,0.3500416099461766,-0.16792290773218585,1.1520741141136128,1.3199970218457986,0.6190476190476191,0.05387670576265613,54,False,
long,pair,all(macd+rsi),all,trend+oscillator-reversion,21,7,0.7514272968086942,0.06818883719402118,1.139305161265748,1.071116324071727,0.8571428571428571,0.1937527243352628,12,False,
long,pair,any(macd+rsi),any,trend+oscillator-reversion,21,7,0.3064930513077358,-0.026673357500182848,1.4009854038475913,1.4276587613477743,0.6666666666666666,0.029426688322052863,46,False,
long,pair,all(macd+stochastic),all,trend+oscillator-reversion,21,7,0.5889616363733566,0.42908088120261717,1.1676914676384031,0.7386105864357859,0.9523809523809523,0.21755942942496076,30,False,
long,pair,any(macd+stochastic),any,trend+oscillator-reversion,21,7,0.3939361058448138,-0.22548743104672866,1.2585407656542917,1.4840281967010205,0.6666666666666666,0.020739687956149888,50,False,
long,pair,all(macd+bb_reversion),all,trend+mean-reversion,21,7,0.31629485222518955,-0.3711854902418811,0.6621322932249128,1.033317783466794,0.7142857142857143,0.03412381170081269,22,False,
long,pair,any(macd+bb_reversion),any,trend+mean-reversion,21,7,0.3855887214479113,-0.018662097500642766,1.3981377694318056,1.4167998669324484,0.7142857142857143,0.04026216293076801,50,False,
long,pair,all(macd+zscore),all,trend+mean-reversion,21,7,0.31629485222518955,-0.3711854902418811,0.6621322932249128,1.033317783466794,0.7142857142857143,0.03412381170081269,22,False,
long,pair,any(macd+zscore),any,trend+mean-reversion,21,7,0.3855887214479113,-0.018662097500642766,1.3981377694318056,1.4167998669324484,0.7142857142857143,0.04026216293076801,50,False,
long,pair,all(macd+vwap_reversion),all,trend+mean-reversion,21,7,0.26625051601372873,-0.4542139480593658,0.48871262791712383,0.9429265759764897,0.7142857142857143,0.04650949278767169,46,False,
long,pair,any(macd+vwap_reversion),any,trend+mean-reversion,21,7,0.4261585004419121,-0.26878618483609124,1.1858049118681375,1.4545910967042288,0.6666666666666666,0.0776627590682295,54,False,
long,pair,all(macd+obv_trend),all,trend+volume-flow,21,7,0.6797490714736748,0.10172560516624418,1.8855538186462621,1.7838282134800179,0.9047619047619048,0.3232422049028394,74,False,
long,pair,any(macd+obv_trend),any,trend+volume-flow,21,7,0.32140918800364154,0.06638970825293428,1.3664663348709185,1.3000766266179842,0.8571428571428571,0.02697238108137512,72,False,
long,pair,all(ts_momentum+sma_regime),all,momentum+regime-filter,21,7,0.24298675113792384,0.0,1.5918377272227473,1.5918377272227473,0.6190476190476191,0.0,40,False,
long,pair,any(ts_momentum+sma_regime),any,momentum+regime-filter,21,7,0.3092073470566674,-0.6688454907467312,1.47722461544923,2.1460701061959613,0.5238095238095238,-0.08818554051878769,58,False,
long,pair,all(ts_momentum+breakout),all,momentum+breakout,21,7,0.027354044050644337,-0.20137008593701974,1.4966793490416215,1.6980494349786412,0.5238095238095238,0.0,26,False,
long,pair,any(ts_momentum+breakout),any,momentum+breakout,21,7,0.15603832971798934,-0.6731398399291484,1.3078614070051269,1.9810012469342753,0.5238095238095238,-0.1529607148326535,46,False,
long,pair,all(ts_momentum+bb_breakout),all,momentum+breakout,21,7,0.0032619650939034977,0.0,1.7667202211837223,1.7667202211837223,0.6190476190476191,-0.040111273638065215,28,False,
long,pair,any(ts_momentum+bb_breakout),any,momentum+breakout,21,7,-0.17738979006636602,-0.878059789761731,1.1944372258917355,2.0724970156534663,0.47619047619047616,-0.3541311057551817,56,False,
long,pair,all(ts_momentum+keltner),all,momentum+breakout,21,7,0.0032619650939034977,0.0,1.6429579906559049,1.6429579906559049,0.6190476190476191,0.0,34,False,
long,pair,any(ts_momentum+keltner),any,momentum+breakout,21,7,0.10646322341951071,-0.8041937243580755,1.5422192848673515,2.3464130092254267,0.5238095238095238,-0.19347838163257292,54,False,
long,pair,all(ts_momentum+rsi),all,momentum+oscillator-reversion,21,7,0.0,0.0,1.7506427231137942,1.7506427231137942,0.2857142857142857,0.0,2,True,only 2 trades across all blocks (floor 10)
long,pair,any(ts_momentum+rsi),any,momentum+oscillator-reversion,21,7,0.199616111874506,-0.07536341409804372,1.2069456401797156,1.2823090542777593,0.6666666666666666,-0.1301765975987338,62,False,
long,pair,all(ts_momentum+stochastic),all,momentum+oscillator-reversion,21,7,-0.18668688377615858,-0.5165038765191428,0.3840891093513198,0.9005929858704625,0.42857142857142855,-0.07485129221306996,30,False,
long,pair,any(ts_momentum+stochastic),any,momentum+oscillator-reversion,21,7,0.47813633464243543,-0.27321488555713447,1.07934750588338,1.3525623914405145,0.6190476190476191,0.09814025223881839,54,False,
long,pair,all(ts_momentum+bb_reversion),all,momentum+mean-reversion,21,7,0.0,-0.7602772040974267,0.0,0.7602772040974267,0.23809523809523808,0.0,18,False,
long,pair,any(ts_momentum+bb_reversion),any,momentum+mean-reversion,21,7,0.20765820873472862,-0.1860931260272609,1.3998676717845113,1.5859607978117722,0.6666666666666666,-0.14160394418091649,56,False,
long,pair,all(ts_momentum+zscore),all,momentum+mean-reversion,21,7,0.0,-0.7602772040974267,0.0,0.7602772040974267,0.23809523809523808,0.0,18,False,
long,pair,any(ts_momentum+zscore),any,momentum+mean-reversion,21,7,0.20765820873472862,-0.1860931260272609,1.3998676717845113,1.5859607978117722,0.6666666666666666,-0.14160394418091649,56,False,
long,pair,all(ts_momentum+vwap_reversion),all,momentum+mean-reversion,21,7,-0.5506224843616917,-0.8175841394916008,0.27885678021931853,1.0964409197109193,0.38095238095238093,-0.18682772073850262,44,False,
long,pair,any(ts_momentum+vwap_reversion),any,momentum+mean-reversion,21,7,0.029620087472440267,-0.5036809013545815,0.9433809705523107,1.4470618719068922,0.5238095238095238,-0.27142642300877684,62,False,
long,pair,all(ts_momentum+obv_trend),all,momentum+volume-flow,21,7,0.31452332711078734,-0.09346773999137785,2.0518351151378105,2.1453028551291884,0.6666666666666666,0.059558123456664225,72,False,
long,pair,any(ts_momentum+obv_trend),any,momentum+volume-flow,21,7,0.38928786107194924,-0.3258633310804857,1.0801955875058715,1.4060589185863572,0.6190476190476191,0.05532763108359995,78,False,
long,pair,all(sma_regime+breakout),all,regime-filter+breakout,21,7,0.0,-0.44540354105797125,1.3826764870726957,1.828080028130667,0.47619047619047616,-0.0038314035267348334,22,False,
long,pair,any(sma_regime+breakout),any,regime-filter+breakout,21,7,0.27168043140501646,-0.05181787540895962,1.4797556121597473,1.5315734875687068,0.6190476190476191,-0.08327912816935135,40,False,
long,pair,all(sma_regime+bb_breakout),all,regime-filter+breakout,21,7,0.07751392789119425,-0.48437922969127767,1.5701698678092637,2.0545490975005416,0.5238095238095238,-0.040111273638065215,22,False,
long,pair,any(sma_regime+bb_breakout),any,regime-filter+breakout,21,7,0.12363440188676417,-0.3699747927137722,1.345111402704426,1.7150861954181982,0.5238095238095238,-0.19153831748337258,54,False,
long,pair,all(sma_regime+keltner),all,regime-filter+breakout,21,7,0.15058061544104784,-0.3790989694000416,1.6731262946752106,2.0522252640752523,0.5238095238095238,-0.00031545536464916424,26,False,
long,pair,any(sma_regime+keltner),any,regime-filter+breakout,21,7,0.10477984339098391,-0.18718563207116143,1.2513576874441714,1.4385433195153328,0.6190476190476191,-0.12385619943399429,52,False,
long,pair,all(sma_regime+rsi),all,regime-filter+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(sma_regime+rsi),any,regime-filter+oscillator-reversion,21,7,0.40057121103818216,0.21356859481237625,1.6050034259672452,1.391434831154869,0.9047619047619048,0.08835204960272525,52,False,
long,pair,all(sma_regime+stochastic),all,regime-filter+oscillator-reversion,21,7,0.17791456852318122,-0.7832004201960401,0.6403257506237704,1.4235261708198106,0.5238095238095238,0.011072720517003587,24,False,
long,pair,any(sma_regime+stochastic),any,regime-filter+oscillator-reversion,21,7,0.25818852724190644,-0.1093838261648364,1.2406921803888329,1.3500760065536692,0.6666666666666666,-0.09945921824751214,48,False,
long,pair,all(sma_regime+bb_reversion),all,regime-filter+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(sma_regime+bb_reversion),any,regime-filter+mean-reversion,21,7,0.23424631190105583,-0.002182741203624637,1.468805818818517,1.4709885600221415,0.7142857142857143,-0.11552764862410181,64,False,
long,pair,all(sma_regime+zscore),all,regime-filter+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(sma_regime+zscore),any,regime-filter+mean-reversion,21,7,0.23424631190105583,-0.002182741203624637,1.468805818818517,1.4709885600221415,0.7142857142857143,-0.11552764862410181,64,False,
long,pair,all(sma_regime+vwap_reversion),all,regime-filter+mean-reversion,21,7,0.0,-0.44074173047038623,0.1583104975807371,0.5990522280511233,0.47619047619047616,-0.033757335063564375,36,False,
long,pair,any(sma_regime+vwap_reversion),any,regime-filter+mean-reversion,21,7,0.0737001888807304,-0.4678612615220918,0.8235819405650877,1.2914432020871796,0.5714285714285714,-0.28157036059679785,50,False,
long,pair,all(sma_regime+obv_trend),all,regime-filter+volume-flow,21,7,0.3875025222644966,0.17086617983659624,2.0260967962677654,1.8552306164311692,0.8095238095238095,0.09175874678187212,54,False,
long,pair,any(sma_regime+obv_trend),any,regime-filter+volume-flow,21,7,0.5239412036853699,-0.11326726110559476,1.3545129378074872,1.4677801989130819,0.7142857142857143,0.17759321207824952,88,False,
long,pair,all(breakout+rsi),all,breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(breakout+rsi),any,breakout+oscillator-reversion,21,7,0.42737285705409656,0.015248910641873331,1.1404678800355934,1.12521896939372,0.7619047619047619,0.06522066253543257,26,False,
long,pair,all(breakout+stochastic),all,breakout+oscillator-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(breakout+stochastic),any,breakout+oscillator-reversion,21,7,0.5797782152596804,-0.24889892221114165,0.8165607997626987,1.0654597219738404,0.6666666666666666,0.24004159034119388,52,False,
long,pair,all(breakout+bb_reversion),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(breakout+bb_reversion),any,breakout+mean-reversion,21,7,0.1674328203992705,-0.16397252688954084,1.1492793148166742,1.3132518417062151,0.6190476190476191,-0.22997276388478027,42,False,
long,pair,all(breakout+zscore),all,breakout+mean-reversion,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0,True,only 0 trades across all blocks (floor 10)
long,pair,any(breakout+zscore),any,breakout+mean-reversion,21,7,0.1674328203992705,-0.16397252688954084,1.1492793148166742,1.3132518417062151,0.6190476190476191,-0.22997276388478027,42,False,
long,pair,all(breakout+vwap_reversion),all,breakout+mean-reversion,21,7,0.0,-0.3371224372032516,0.2790301233054166,0.6161525605086682,0.42857142857142855,0.0,14,False,
