label,kind,horizon,families,mode,rankable,full_return,full_sharpe,full_maxdd,full_trades,full_exposure,is_return,is_sharpe,is_maxdd,is_trades,is_exposure,oos_return,oos_sharpe,oos_maxdd,oos_trades,oos_exposure
vote(bb_reversion+sma_regime+rsi),triple,short,mean-reversion+regime-filter+oscillator-reversion,vote,True,-0.4306785448129252,-1.6807503974142606,-0.5254953422705256,3059,0.31862985746212424,-0.3835408285074189,-1.9516308183331303,-0.46386017209782293,2116,0.31743795764891775,-0.07620798023308684,-0.9070808041023724,-0.169316671706428,942,0.321284934844685
all(bb_reversion+sma_regime+bb_breakout),triple,short,mean-reversion+regime-filter+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(bb_reversion+sma_regime+bb_breakout),triple,short,mean-reversion+regime-filter+breakout,vote,True,-0.37249901210974745,-1.5891026430006518,-0.4570920142483859,3454,0.324602506075245,-0.3476115127926581,-1.9918558972687217,-0.3996975887654645,2367,0.3222053291364304,-0.03784211309011265,-0.44481590753610695,-0.13121011709998123,1086,0.3300697785498202
all(bb_reversion+rsi+bb_breakout),triple,short,mean-reversion+oscillator-reversion+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(bb_reversion+rsi+bb_breakout),triple,short,mean-reversion+oscillator-reversion+breakout,vote,True,-0.3635804300087291,-1.3447687286405365,-0.49285127517285326,2887,0.28939524099011993,-0.33616171454102384,-1.6638933301199914,-0.41062286348242283,2031,0.29015021194888374,-0.041379638831173016,-0.430523126778353,-0.16546080055357726,856,0.28763373715886753
all(sma_regime+rsi+bb_breakout),triple,short,regime-filter+oscillator-reversion+breakout,all,False,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
vote(sma_regime+rsi+bb_breakout),triple,short,regime-filter+oscillator-reversion+breakout,vote,True,-0.4070301757221043,-1.7582186824879618,-0.49533320036992634,3509,0.3320430289712086,-0.37186972209557,-2.1292728061908726,-0.42785381055666927,2413,0.33121703944979874,-0.055675878232688936,-0.7029930651271624,-0.15210466446552376,1095,0.3338443953294664
buy_and_hold,single,medium,baseline,-,False,0.8761443122910693,0.6170229927316624,-0.962745833059595,1,0.9994666666666666,5.652199869767727,1.0302169579281442,-0.962745833059595,1,0.9992378048780488,-0.7076373379954937,-0.6510521895056911,-0.758387435369125,1,0.9982238010657197
ma_crossover_20_50,single,medium,trend,-,False,2.9826435030101566,0.7327258040278194,-0.7839894828995291,19,0.4672,7.355903492983014,1.1802944006287068,-0.6963206135140128,12,0.4794207317073171,-0.5233736834856175,-0.8420637532673516,-0.6162844465030264,7,0.43872113676731794
macd_12_26_9,single,medium,trend,-,True,5.6382887088509595,0.8693801498257128,-0.8161777016067682,64,0.5178666666666667,13.564553878044372,1.3467330106624469,-0.8161777016067682,44,0.5129573170731707,-0.5275238334126761,-0.7204001231566276,-0.5916499594042889,21,0.5275310834813499
ts_momentum_60,single,medium,momentum,-,True,1.3226614401439676,0.5699059458752824,-0.7983771002607899,73,0.46986666666666665,3.927773684023796,0.9592450997272237,-0.6779409038841805,48,0.5175304878048781,-0.5107827446203952,-0.8742477343287861,-0.5130415321857276,25,0.35701598579040855
sma_regime_100,single,medium,regime-filter,-,True,-0.1647311806793701,0.22242792617176446,-0.8511678479386641,49,0.41386666666666666,0.34842268608812965,0.44257128307509364,-0.8511678479386641,37,0.4573170731707317,-0.35787264019775944,-0.5160292103146439,-0.4306665337344197,13,0.3108348134991119
breakout_20_10,single,medium,breakout,-,False,6.2068994844577405,0.9351527048320105,-0.6777455159416922,27,0.3568,8.601831696966396,1.2648095301120876,-0.6777455159416922,19,0.36890243902439024,-0.07537103158009051,0.01944954753975682,-0.33767896607634906,7,0.3037300177619893
bb_breakout_20_2,single,medium,breakout,-,True,17.467579168298744,1.3195231064717237,-0.5882106294444105,31,0.27466666666666667,28.436498227767007,1.8371340308706918,-0.5882106294444105,20,0.2888719512195122,-0.34883592066203917,-0.8412749893037021,-0.4094437570986807,11,0.23978685612788633
keltner_20_14_2,single,medium,breakout,-,False,5.952627072603865,1.004809607205277,-0.4150229433576467,21,0.2016,8.806713286448627,1.3905063623721354,-0.3571772719831355,15,0.23704268292682926,-0.2641453007917284,-0.8187917185966328,-0.30695912772488115,6,0.1172291296625222
rsi_14_30_50,single,medium,oscillator-reversion,-,False,-0.15695593489111725,0.1436651237322526,-0.6434041840781972,10,0.15733333333333333,-0.09598498784852494,0.16510153837256886,-0.6434041840781972,6,0.13033536585365854,-0.21865492151318544,-0.15668772072840892,-0.43061104593211225,4,0.23090586145648312
stoch_14_3,single,medium,oscillator-reversion,-,True,-0.34635033255151704,0.11427877988009282,-0.7921265577110351,31,0.28586666666666666,-0.20187118964827622,0.15306332415929896,-0.7921265577110351,20,0.2583841463414634,-0.18102233753417796,0.024031870074292652,-0.44400888099414176,11,0.3499111900532861
bb_reversion_20_2,single,medium,mean-reversion,-,True,-0.6564378586570219,-0.05840861261859698,-0.8659115211957995,30,0.28586666666666666,-0.6391432515237156,-0.15150285302375086,-0.8659115211957995,20,0.2804878048780488,-0.047926517118864975,0.1934363326478174,-0.5196514191248109,10,0.29840142095914746
zscore_20_-2,single,medium,mean-reversion,-,True,-0.5020682326842094,0.05339298471524742,-0.8659115211957995,29,0.26986666666666664,-0.6475064558226662,-0.16997488938170413,-0.8659115211957995,19,0.27439024390243905,0.41259826042456216,0.6991228778158074,-0.5196514191248108,10,0.25932504440497334
vwap_reversion_20_0.02,single,medium,mean-reversion,-,True,-0.8092784705083493,-0.11715490661602572,-0.8851315390944501,82,0.47253333333333336,-0.5859711147879609,0.032103427197653404,-0.8675359459334294,59,0.45503048780487804,-0.5393521169568274,-0.5315197617362964,-0.6180758712883737,23,0.5133214920071048
grid_50_4_0.05,single,medium,mean-reversion,-,True,-0.6142489556011961,-0.2614633141947562,-0.7238847131361547,293,0.27011211395128626,-0.3690731233476816,-0.11921159983156275,-0.7238847131361547,193,0.25063210021598564,-0.38859627212968206,-0.5896616590955187,-0.4847794669315064,100,0.3155078120342603
obv_trend_20,single,medium,volume-flow,-,True,5.034906106041488,0.8480725924275446,-0.7046606655500874,121,0.47786666666666666,19.32060537600388,1.4938744422026293,-0.7046606655500874,85,0.4809451219512195,-0.6921388896364886,-1.3834747575858606,-0.6921388896364886,37,0.4689165186500888
voltarget_100_20_0.6,single,medium,risk-overlay,-,True,-0.21852665777230806,0.08145199783793408,-0.7488272646276006,341,0.29801981972156744,0.15678702205102346,0.30734425858258346,-0.7488272646276006,267,0.3142990199923369,-0.3105913575969852,-0.56868177990001,-0.34800955588492327,73,0.2590929574640664
all(ma_crossover+ts_momentum),pair,medium,trend+momentum,all,True,3.256154770640199,0.7665938548933376,-0.6553249475686409,42,0.36106666666666665,4.547225447945377,1.0471175510010096,-0.6553249475686409,29,0.3948170731707317,-0.23274169932707223,-0.24094643560364756,-0.3550825094360249,13,0.28241563055062174
any(ma_crossover+ts_momentum),pair,medium,trend+momentum,any,True,0.28190185584190375,0.40910523551086186,-0.8931482984129238,47,0.5712,3.364087556960822,0.9067514127018488,-0.7408980559168077,30,0.5952743902439024,-0.6951207048464678,-1.3665107699773167,-0.703176755294669,17,0.5133214920071048
all(ma_crossover+sma_regime),pair,medium,trend+regime-filter,all,False,0.7759505488241698,0.47133744494001534,-0.6692675315474783,29,0.3296,1.3240968492893588,0.6878979005003449,-0.6673259536955686,21,0.36051829268292684,-0.23585346739435342,-0.2647137889819535,-0.31426654776902646,8,0.25754884547069273
any(ma_crossover+sma_regime),pair,medium,trend+regime-filter,any,True,-0.4813120863737621,0.10090348966591521,-0.8641395169552377,39,0.5258666666666667,0.3424698421398047,0.45360022008497414,-0.8641395169552377,28,0.5396341463414634,-0.599481532433265,-1.0403555412818073,-0.6318530867175185,12,0.4920071047957371
all(ma_crossover+breakout),pair,medium,trend+breakout,all,False,2.3660847223353048,0.7004904220072042,-0.720670133507968,24,0.2885333333333333,3.474460885394839,0.9827518383559213,-0.720670133507968,16,0.3125,-0.11420168928080676,-0.09277232056801661,-0.3167340281840215,7,0.21314387211367677
any(ma_crossover+breakout),pair,medium,trend+breakout,any,False,6.940095725329644,0.9216876140588973,-0.6964114317055393,22,0.5322666666666667,15.696970179806666,1.4006896005539164,-0.6651094998268946,15,0.53125,-0.5024798602261257,-0.7328305195071313,-0.6280469208070723,7,0.5293072824156305
all(ma_crossover+bb_breakout),pair,medium,trend+breakout,all,False,6.807715720150762,1.0651401621330014,-0.5224026940181481,27,0.21866666666666668,10.04595173339756,1.4837785916173098,-0.5224026940181481,18,0.2385670731707317,-0.29316043482753507,-0.7523302705059105,-0.36534703612949165,9,0.17229129662522205
any(ma_crossover+bb_breakout),pair,medium,trend+breakout,any,False,7.771791359982403,0.9522165904543035,-0.7286175691260561,23,0.52,19.73515575456198,1.4863774826602572,-0.6540724926828979,14,0.5251524390243902,-0.5609160099780139,-0.9113184391258281,-0.6429456277427731,9,0.5062166962699822
all(ma_crossover+keltner),pair,medium,trend+breakout,all,False,4.6706806384581165,0.9592373049576619,-0.40747520819061467,20,0.1904,6.645169761349797,1.3253654695385724,-0.36359058504298075,14,0.22332317073170732,-0.2582662235799815,-0.8181644283243799,-0.30695912772488104,6,0.11367673179396093
any(ma_crossover+keltner),pair,medium,trend+breakout,any,False,1.8662588609541189,0.6314295729294592,-0.7867410811430209,20,0.4736,5.291583887325585,1.0596441864625163,-0.6362222413920315,13,0.48628048780487804,-0.5271514849084717,-0.8469161393834039,-0.6162844465030267,7,0.44227353463587926
all(ma_crossover+rsi),pair,medium,trend+oscillator-reversion,all,False,-0.046765394967788754,-0.44798881237119487,-0.04676539496778878,1,0.0005333333333333335,0.0,0.0,0.0,0,0.0,-0.046765394967788754,-0.8180729743047588,-0.04676539496778878,1,0.00177619893428064
any(ma_crossover+rsi),pair,medium,trend+oscillator-reversion,any,True,2.522264037554227,0.6968123495194002,-0.8098195419576611,28,0.624,6.5538621977455955,1.0821964515130964,-0.8083413901751021,18,0.6097560975609756,-0.5337134904836593,-0.5123048556855961,-0.7315473386549753,10,0.6571936056838366
all(ma_crossover+stochastic),pair,medium,trend+oscillator-reversion,all,False,-0.19701807311928166,-0.11065459152489794,-0.29886632475608693,15,0.0752,-0.12691319632007458,-0.11999592892419708,-0.2677747470111944,7,0.052591463414634144,-0.08029542595733452,-0.09793793070627226,-0.25873711400987803,8,0.12788632326820606
any(ma_crossover+stochastic),pair,medium,trend+oscillator-reversion,any,True,1.773617101402479,0.6438471340999478,-0.8815130900041016,34,0.6714666666666667,5.534987757990301,1.031315911394461,-0.8815130900041016,24,0.6760670731707317,-0.5755742467901044,-0.5207429077275991,-0.6841074633447364,10,0.6607460035523979
all(ma_crossover+bb_reversion),pair,medium,trend+mean-reversion,all,False,-0.0654597597453267,0.03764713743601965,-0.3395506520971258,16,0.0608,-0.07760480278261184,-5.9573988498720554e-05,-0.3185397896074544,11,0.057164634146341466,0.013166854157440788,0.13942196983825023,-0.24855061853536511,5,0.06927175843694494
any(ma_crossover+bb_reversion),pair,medium,trend+mean-reversion,any,True,0.3384145266931071,0.487067415231281,-0.930230570412451,32,0.6848,1.9882926579963285,0.7927018071834409,-0.930230570412451,20,0.6920731707317073,-0.5521139728026088,-0.4602171028508157,-0.7058596974785433,12,0.6678507992895205
all(ma_crossover+zscore),pair,medium,trend+mean-reversion,all,False,-0.2538425693976848,-0.19048688463738356,-0.37110071397604905,14,0.05386666666666667,-0.22659333759601563,-0.2482369224194778,-0.3185397896074538,10,0.053353658536585365,-0.0352327347646193,-0.03847087006605428,-0.24855061853536475,4,0.05506216696269983
any(ma_crossover+zscore),pair,medium,trend+mean-reversion,any,True,1.2353399476011968,0.604752933136962,-0.9252412409602818,33,0.6762666666666667,2.203092302763171,0.8141676460071674,-0.9252412409602818,20,0.6905487804878049,-0.30213064866321004,-0.055192238083292815,-0.7058596974785436,13,0.6429840142095915
all(ma_crossover+vwap_reversion),pair,medium,trend+mean-reversion,all,True,-0.21378986201835382,0.0449567520200962,-0.5754992157232918,44,0.17546666666666666,0.16958007210687365,0.30340453467359535,-0.4638994955498916,33,0.16692073170731708,-0.32778425630545094,-0.7744251199738211,-0.3763813446498176,11,0.19538188277087037
any(ma_crossover+vwap_reversion),pair,medium,trend+mean-reversion,any,True,-0.04372962574719874,0.4234973562540545,-0.9425514148802198,53,0.7552,1.918451905993681,0.7894396816022228,-0.9425514148802198,36,0.7545731707317073,-0.6723364286768299,-0.6871437451096502,-0.705436005383914,17,0.7566607460035524
all(ma_crossover+obv_trend),pair,medium,trend+volume-flow,all,True,3.1505071254794252,0.7857402982854056,-0.6410110429237026,62,0.26453333333333334,7.133203807399006,1.2908385874899841,-0.5777111623013198,42,0.27210365853658536,-0.48968361991573506,-1.0998443434549865,-0.5893964709889574,20,0.2468916518650089
any(ma_crossover+obv_trend),pair,medium,trend+volume-flow,any,True,5.371238948184061,0.8450432486368636,-0.7816579301393294,75,0.6741333333333334,21.969498241533575,1.449249397975698,-0.7816579301393294,52,0.6791158536585366,-0.7124632624836393,-1.179316116547024,-0.7200610577421741,24,0.6607460035523979
all(macd+ts_momentum),pair,medium,trend+momentum,all,True,3.286384303349892,0.8056881478539649,-0.6751547948978363,62,0.2384,7.275631780886371,1.307144657921261,-0.4873469346797356,42,0.2576219512195122,-0.4624033449432403,-1.2356365367938464,-0.4994643064951311,20,0.19182948490230906
any(macd+ts_momentum),pair,medium,trend+momentum,any,True,1.1738021528582476,0.583662352404216,-0.8837241133750078,73,0.7450666666666667,4.224276000243331,0.952176873442008,-0.8837241133750078,50,0.7667682926829268,-0.568664843197296,-0.6298816976776139,-0.6283283492850413,24,0.6927175843694494
all(macd+sma_regime),pair,medium,trend+regime-filter,all,True,0.26250758363496374,0.31922282156141296,-0.6719746578042239,50,0.22773333333333334,0.9566865350085667,0.6181171500889001,-0.6719746578042239,37,0.24923780487804878,-0.3311423556422901,-0.753795169786098,-0.38637288125067476,14,0.17584369449378331
any(macd+sma_regime),pair,medium,trend+regime-filter,any,True,0.07252103352090344,0.3877787975320523,-0.8628884124224684,62,0.6848,1.4510907334952807,0.7050766813851389,-0.8628884124224684,43,0.6935975609756098,-0.5464059116622035,-0.6097043491293077,-0.6079692956269359,20,0.6625222024866785
all(macd+breakout),pair,medium,trend+breakout,all,True,11.780050210158052,1.215212165697611,-0.5560887539608024,35,0.2432,17.99432844399438,1.6886988444072586,-0.5560887539608024,22,0.24085365853658536,-0.22216881572905112,-0.46041642172838754,-0.40029092367236113,12,0.23090586145648312
any(macd+breakout),pair,medium,trend+breakout,any,True,2.3854897024126416,0.6840275378209328,-0.8742113085209645,56,0.6261333333333333,5.658505886381049,1.0401060984616952,-0.8742113085209645,41,0.6333841463414634,-0.438354800696119,-0.4209154898519798,-0.5214885372344112,16,0.6003552397868561
all(macd+bb_breakout),pair,medium,trend+breakout,all,True,11.879587708690124,1.2508014645560246,-0.5882106294444104,34,0.2224,19.213431285532078,1.7599811391309383,-0.5882106294444104,21,0.2332317073170732,-0.33865430750672554,-0.9613526550426298,-0.4163568854893365,13,0.19538188277087037
any(macd+bb_breakout),pair,medium,trend+breakout,any,True,5.5392938687619075,0.8600125218557849,-0.8274254277418723,61,0.5621333333333334,13.571692514729493,1.3294702847326594,-0.8274254277418723,43,0.5571646341463414,-0.5347977441796181,-0.6952681548276827,-0.5875254850295847,19,0.5719360568383659
all(macd+keltner),pair,medium,trend+breakout,all,False,6.854245903756097,1.112475085401346,-0.3417228039075272,23,0.1552,9.081516743787574,1.4906138586746056,-0.3417228039075272,17,0.18216463414634146,-0.19137860275369334,-0.6157655654688994,-0.2352607869640845,6,0.0905861456483126
any(macd+keltner),pair,medium,trend+breakout,any,True,2.539809648863541,0.6941866437495239,-0.8441452983509199,62,0.56,7.5344221294232945,1.142151569688866,-0.8441452983509199,42,0.5617378048780488,-0.5700412966671826,-0.8200788314484382,-0.6283968031052305,21,0.5541740674955595
all(macd+rsi),pair,medium,trend+oscillator-reversion,all,False,-0.12199103909534081,0.05121587273663226,-0.45499618611746767,13,0.0864,-0.13278924213456045,0.02515030108478737,-0.45499618611746767,8,0.07317073170731708,0.01245164793134923,0.14208945094356723,-0.20984568873982185,5,0.1172291296625222
any(macd+rsi),pair,medium,trend+oscillator-reversion,any,True,5.384139011094982,0.8456246453605221,-0.8649130374897253,60,0.5888,14.182670684862588,1.3159268535101014,-0.8649130374897253,42,0.5701219512195121,-0.5641117936632845,-0.5769815470515898,-0.6912858464637825,19,0.6305506216696269
all(macd+stochastic),pair,medium,trend+oscillator-reversion,all,True,0.18629270605162795,0.2572324942589852,-0.45499618611746756,30,0.0768,0.07986175949554752,0.22305639212667722,-0.45499618611746756,20,0.07850609756097561,0.09855978843606672,0.3913939984571594,-0.12432547428045904,10,0.07282415630550625
any(macd+stochastic),pair,medium,trend+oscillator-reversion,any,True,2.1645300153820135,0.6784912930186573,-0.9422415453987179,57,0.7205333333333334,8.25384935764406,1.1389839793994394,-0.9422415453987179,40,0.6836890243902439,-0.6455069298372322,-0.6070922853777417,-0.7183623940917412,18,0.8046181172291297
all(macd+bb_reversion),pair,medium,trend+mean-reversion,all,False,-0.09032437288290618,0.0556889644232591,-0.4549961861174676,24,0.06293333333333334,-0.2616699986127494,-0.15548992752125787,-0.4549961861174676,15,0.06478658536585367,0.23207187220877112,0.8388740664701476,-0.13761899395310512,9,0.0586145648312611
any(macd+bb_reversion),pair,medium,trend+mean-reversion,any,True,1.328817766420329,0.6237160058035525,-0.9488974562625124,59,0.7333333333333333,5.569958764094935,1.031910093116822,-0.9488974562625124,42,0.7179878048780488,-0.6325537514777044,-0.5835236743198943,-0.7080713547199277,18,0.7673179396092362
all(macd+zscore),pair,medium,trend+mean-reversion,all,False,-0.08676762656392933,0.05863311377537256,-0.4549961861174676,23,0.06240000000000001,-0.2616699986127494,-0.15548992752125787,-0.4549961861174676,15,0.06478658536585367,0.23688915758562623,0.8530373035783456,-0.13761899395310506,8,0.05683836589698048
any(macd+zscore),pair,medium,trend+mean-reversion,any,True,2.088384003522505,0.6854793681557154,-0.9533055600565968,60,0.7184,4.895287294558422,0.9994161504593041,-0.9533055600565968,42,0.7126524390243902,-0.45694067457095666,-0.256868033357823,-0.6970685307529033,19,0.7300177619893428
all(macd+vwap_reversion),pair,medium,trend+mean-reversion,all,True,-0.2118846167957268,-0.0008663417785444638,-0.5292174759458058,58,0.1024,-0.16329608655050565,0.007552360635281636,-0.4819456358541729,40,0.09832317073170732,-0.05807135530764351,-0.025782806666768257,-0.31392852019306833,18,0.1119005328596803
any(macd+vwap_reversion),pair,medium,trend+mean-reversion,any,True,0.6443964759062151,0.5673195926296428,-0.961271042806672,63,0.8789333333333333,6.260186861967729,1.0547692313647892,-0.961271042806672,48,0.8567073170731707,-0.7652099466167839,-0.8958424182690157,-0.8097517895396636,16,0.9289520426287744
all(macd+obv_trend),pair,medium,trend+volume-flow,all,True,5.350502960721645,0.8816540347038695,-0.7277451952315886,93,0.38453333333333334,16.356159618810757,1.491043460797303,-0.7277451952315886,65,0.38948170731707316,-0.620706462483682,-1.2581277938894033,-0.620995442346562,29,0.37122557726465366
any(macd+obv_trend),pair,medium,trend+volume-flow,any,True,6.1371170823578725,0.8793874421614662,-0.8005913786877294,85,0.6032,18.230684384909896,1.4134320381772774,-0.8005913786877294,59,0.5929878048780488,-0.6152762148932864,-0.879138880286737,-0.6527262046453555,27,0.6252220248667851
all(ts_momentum+sma_regime),pair,medium,momentum+regime-filter,all,True,-0.39745267783461213,0.08870005464200405,-0.8390429577342943,51,0.3562666666666667,0.11414126877310338,0.3457514015741635,-0.8390429577342943,37,0.3940548780487805,-0.4386709606361574,-0.7863935030159391,-0.47713873037317506,14,0.2664298401420959
any(ts_momentum+sma_regime),pair,medium,momentum+regime-filter,any,True,0.5213353372113818,0.44092399040013996,-0.7113367093289558,70,0.5066666666666667,1.8179966833243695,0.7518100985428978,-0.6804235177630366,47,0.5510670731707317,-0.4403642738265945,-0.6293376024451659,-0.5034512513128643,24,0.40142095914742454
all(ts_momentum+breakout),pair,medium,momentum+breakout,all,True,2.4588611422461937,0.7119955354524895,-0.520736200208113,37,0.2618666666666667,3.6140217788825355,1.0002165689494542,-0.520736200208113,24,0.28125,-0.02237159431470337,0.10027963091342797,-0.31039166784640415,10,0.2024866785079929
any(ts_momentum+breakout),pair,medium,momentum+breakout,any,True,1.0217955991390237,0.5351924030156727,-0.7703511925253315,63,0.5504,3.2841158106011905,0.900727445980401,-0.758561730252862,43,0.5846036585365854,-0.5373043136386979,-0.8704224175278781,-0.581077063203649,22,0.458259325044405
all(ts_momentum+bb_breakout),pair,medium,momentum+breakout,all,True,7.8724299584341715,1.104081336942948,-0.47270348587877004,32,0.20906666666666668,12.668152873913796,1.567420330552574,-0.47270348587877004,22,0.2301829268292683,-0.3262490931919051,-0.9189381503735062,-0.3530793794810583,10,0.15808170515097691
any(ts_momentum+bb_breakout),pair,medium,momentum+breakout,any,True,1.7752370429082904,0.6237275886622946,-0.75311324858817,71,0.5264,5.0921958310246325,1.031383607922974,-0.7210081507827046,45,0.5632621951219512,-0.5271832653930062,-0.8577420851989673,-0.55780886071438,26,0.43872113676731794
all(ts_momentum+keltner),pair,medium,momentum+breakout,all,False,7.168321694821898,1.0750629856872937,-0.41208831094384163,23,0.19146666666666667,10.224248135164151,1.4650601721964909,-0.32803533681108316,16,0.2263719512195122,-0.24466051997692861,-0.7729745266231268,-0.2912398637470987,7,0.10834813499111902
any(ts_momentum+keltner),pair,medium,momentum+breakout,any,True,0.9801444970442454,0.5237291714465608,-0.8014019475178452,70,0.48,3.312328576896517,0.9080649962654498,-0.7008673092568505,46,0.5282012195121951,-0.5234026211712646,-0.9029370559252099,-0.5342676861226976,24,0.3658969804618118
all(ts_momentum+rsi),pair,medium,momentum+oscillator-reversion,all,False,0.11298135655258945,0.34535766742450463,-0.07718413760152901,1,0.003200000000000001,0.11298135655258945,0.412888937597542,-0.07718413760152901,1,0.0045731707317073185,0.0,0.0,0.0,0,0.0
any(ts_momentum+rsi),pair,medium,momentum+oscillator-reversion,any,True,0.7649728877909274,0.5274170978671219,-0.843667562953076,80,0.624,3.00897527840678,0.8699484919201727,-0.8375563360738167,52,0.6432926829268293,-0.5430472755373013,-0.5652911936736656,-0.68599414470158,28,0.5772646536412078
all(ts_momentum+stochastic),pair,medium,momentum+oscillator-reversion,all,True,-0.18527945271158264,-0.1021976295912803,-0.33372844605259727,28,0.064,-0.22046378174338288,-0.2753526633990606,-0.3123920841615925,18,0.054878048780487805,0.04513495102317022,0.23979993795496676,-0.1803111353315168,10,0.08525754884547071
any(ts_momentum+stochastic),pair,medium,momentum+oscillator-reversion,any,True,0.6019269146548585,0.5162119175830188,-0.8883693344511793,72,0.6853333333333333,3.3302501531495663,0.895727056561738,-0.8883693344511793,47,0.711890243902439,-0.6160308581054398,-0.6338720708309499,-0.683964938226168,25,0.6216696269982238
all(ts_momentum+bb_reversion),pair,medium,momentum+mean-reversion,all,False,-0.21271522494922568,-0.09688945219344516,-0.4819619468561137,31,0.0768,-0.23598062220879767,-0.17406411762725849,-0.4819619468561137,23,0.08993902439024391,0.030451318298800212,0.2076094273318041,-0.19738984347055713,8,0.046181172291296625
any(ts_momentum+bb_reversion),pair,medium,momentum+mean-reversion,any,True,-0.06749588466565604,0.40715787165297423,-0.9333625855906127,67,0.6714666666666667,1.1310223122694203,0.6899191774334373,-0.9333625855906127,43,0.6974085365853658,-0.5458185725190012,-0.45537806291249017,-0.6605467738548181,24,0.6092362344582594
all(ts_momentum+zscore),pair,medium,momentum+mean-reversion,all,False,-0.33988024648182547,-0.26244164343541093,-0.48196194685611365,30,0.07413333333333333,-0.3593877344851347,-0.38795042907843513,-0.48196194685611365,22,0.0861280487804878,0.030451318298800212,0.2076094273318041,-0.19738984347055713,8,0.046181172291296625
any(ts_momentum+zscore),pair,medium,momentum+mean-reversion,any,True,0.48301410232819597,0.5110056054143444,-0.9333625855906127,67,0.6586666666666666,1.284201029367567,0.7108663571639102,-0.9333625855906127,43,0.6958841463414634,-0.326127755984457,-0.09882111188560233,-0.660546773854818,24,0.5701598579040853
all(ts_momentum+vwap_reversion),pair,medium,momentum+mean-reversion,all,True,-0.5774994521697157,-0.3025727024702468,-0.7145857118547181,60,0.15573333333333333,-0.43602684529507774,-0.21748926902873314,-0.6562679669141029,42,0.1760670731707317,-0.2508498954150724,-0.6435556391634408,-0.279809572094568,18,0.108348134991119
any(ts_momentum+vwap_reversion),pair,medium,momentum+mean-reversion,any,True,0.0595949222470229,0.4537843601522109,-0.9173802230410238,78,0.7776,2.6268543948508776,0.8556347571657121,-0.9173802230410238,53,0.7835365853658537,-0.6967670726199345,-0.7613736770073568,-0.7299780016391947,25,0.7619893428063943
all(ts_momentum+obv_trend),pair,medium,momentum+volume-flow,all,True,3.6525895398624604,0.8119295084281588,-0.6627921125950222,81,0.2832,8.0833208720257,1.2966605474298216,-0.45527791982488075,59,0.3079268292682927,-0.46836116873827904,-1.0603111914300225,-0.5248812171634631,22,0.22380106571936056
any(ts_momentum+obv_trend),pair,medium,momentum+volume-flow,any,True,1.0598474178994155,0.5547529409271589,-0.8286851169898453,104,0.6522666666666667,6.489220516799172,1.0807103025153215,-0.8286851169898453,69,0.6730182926829268,-0.7148854447059398,-1.2326057651855333,-0.7162018602761424,36,0.6021314387211367
all(sma_regime+breakout),pair,medium,regime-filter+breakout,all,False,0.11813387765796901,0.27854069324009395,-0.7670519208252665,29,0.26293333333333335,0.4426640293684918,0.4517711160741672,-0.7670519208252665,23,0.2896341463414634,-0.04522349666571268,0.03476011183733937,-0.310391667846404,5,0.17584369449378331
any(sma_regime+breakout),pair,medium,regime-filter+breakout,any,True,0.49626337409878096,0.4302339763924413,-0.7283825995929967,46,0.4805333333333333,1.4942619028893769,0.7042729510418663,-0.7283825995929967,32,0.49771341463414637,-0.37814812554067534,-0.4734779500136759,-0.43822950139794803,15,0.43872113676731794
all(sma_regime+bb_breakout),pair,medium,regime-filter+breakout,all,False,1.8779379052072507,0.6898863278402821,-0.5453776979058977,26,0.21013333333333334,2.700092122811286,0.9892642750329049,-0.5453776979058977,19,0.22484756097560976,-0.19269899522376077,-0.41997454721636684,-0.30756404121112063,7,0.17406749555950268
any(sma_regime+bb_breakout),pair,medium,regime-filter+breakout,any,True,0.3383054624741826,0.3916410807191263,-0.7180865563831799,53,0.4528,1.678552046480085,0.7338132117593743,-0.7180865563831799,37,0.4847560975609756,-0.48206397788488453,-0.8061228017363801,-0.49152373713223435,17,0.3765541740674956
all(sma_regime+keltner),pair,medium,regime-filter+breakout,all,False,1.2966951131324391,0.5952788946897104,-0.4200853591531196,20,0.17973333333333333,2.239499292235488,0.9284863628890085,-0.4200853591531196,14,0.20579268292682926,-0.2641453007917284,-0.8187917185966328,-0.30695912772488115,6,0.1172291296625222
any(sma_regime+keltner),pair,medium,regime-filter+breakout,any,True,0.22615976975964092,0.3577765648484315,-0.7815170480650885,49,0.4176,0.97946051865947,0.608444665971374,-0.7815170480650885,37,0.46265243902439024,-0.35787264019775944,-0.5160292103146439,-0.4306665337344197,13,0.3108348134991119
all(sma_regime+rsi),pair,medium,regime-filter+oscillator-reversion,all,False,0.06172171407416838,0.2343013180646888,-0.0764452938365983,1,0.0026666666666666674,0.06172171407416838,0.280106004778011,-0.0764452938365983,1,0.0038109756097560988,0.0,0.0,0.0,0,0.0
