horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
long,2,vote,vote(sma_regime+bb_breakout),vote(sma_regime+keltner),0.9421600818219499,0.9355670103092784,False,True
long,2,vote,vote(sma_regime+bb_reversion),vote(sma_regime+zscore),0.9999999999999999,1.0,False,True
long,2,vote,vote(adx_trend+bb_breakout),vote(adx_trend+keltner),0.9073765766239995,0.7651515151515151,False,True
long,2,vote,vote(adx_trend+bb_reversion),vote(adx_trend+zscore),1.0,1.0,False,True
long,2,vote,vote(hurst_switch+bb_breakout),vote(hurst_switch+keltner),0.854034816094952,0.7634011090573013,False,True
long,2,vote,vote(hurst_switch+bb_reversion),vote(hurst_switch+zscore),1.0,1.0,False,True
long,2,vote,vote(vol_regime+bb_breakout),vote(vol_regime+keltner),0.9263589116227671,0.9012158054711246,False,True
long,2,vote,vote(vol_regime+bb_reversion),vote(vol_regime+zscore),1.0,1.0,False,True
long,2,vote,vote(breakout+bb_breakout),vote(breakout+keltner),0.9448636714888912,0.8705701078582434,False,True
long,2,vote,vote(breakout+bb_reversion),vote(breakout+zscore),1.0,1.0,False,True
long,2,vote,vote(bb_breakout+rsi),vote(keltner+rsi),0.844334824633049,0.873538788522848,False,True
long,2,vote,vote(bb_breakout+stochastic),vote(keltner+stochastic),0.8195468685777638,0.8887931034482759,False,True
long,2,vote,vote(bb_breakout+bb_reversion),vote(bb_breakout+zscore),0.9999999999999999,1.0,False,True
long,2,vote,vote(bb_breakout+bb_reversion),vote(keltner+bb_reversion),0.8367624200241662,0.8729064039408867,False,True
long,2,vote,vote(bb_breakout+bb_reversion),vote(keltner+zscore),0.8367624200241662,0.8729064039408867,False,True
long,2,vote,vote(bb_breakout+zscore),vote(keltner+bb_reversion),0.8367624200241662,0.8729064039408867,False,True
long,2,vote,vote(bb_breakout+zscore),vote(keltner+zscore),0.8367624200241662,0.8729064039408867,False,True
long,2,vote,vote(keltner+bb_reversion),vote(keltner+zscore),0.9999999999999999,1.0,False,True
long,2,vote,vote(bb_breakout+vwap_reversion),vote(keltner+vwap_reversion),0.7792853006537298,0.9013761467889908,False,True
long,2,vote,vote(bb_breakout+ou_reversion),vote(keltner+ou_reversion),0.8328583069899644,0.8137108792846498,False,True
long,2,vote,vote(bb_breakout+obv_trend),vote(keltner+obv_trend),0.9444594455905126,0.9763593380614657,False,True
long,2,vote,vote(rsi+bb_reversion),vote(rsi+zscore),1.0,1.0,False,True
long,2,vote,vote(stochastic+bb_reversion),vote(stochastic+zscore),1.0,1.0,False,True
