a,b,family_a,family_b,cross_family,corr,agree_active,agree_all,redundant
hurst_switch,atr_sized,regime-filter,sma-gated,True,0.16979567604707838,0.04408352668213457,0.49261083743842365,False
ma_crossover,obv_trend,trend,volume-flow,True,0.15925307515246162,0.39399293286219084,0.5775862068965517,False
ts_momentum,dual_momentum,momentum,momentum,False,0.12925404131426263,0.43779904306220097,0.5658866995073891,False
ma_crossover,hurst_switch,trend,regime-filter,True,0.12760326172663933,0.04846335697399527,0.5043103448275862,False
dual_momentum,vol_regime,momentum,regime-filter,True,0.11948574750638458,0.2946859903381642,0.5504926108374384,False
ts_momentum,hurst_switch,momentum,regime-filter,True,0.10992183317351906,0.043121149897330596,0.42610837438423643,False
ichimoku,hurst_switch,trend,regime-filter,True,0.10525820261560152,0.046094750320102434,0.541256157635468,False
rsi,macd,oscillator-reversion,trend,True,0.10498295681318061,0.29127134724857684,0.5400246305418719,False
voltarget,hurst_switch,sma-gated,regime-filter,True,0.10431958913105127,0.04408352668213457,0.49261083743842365,False
hurst_switch,garch_voltarget,regime-filter,sma-gated,True,0.10396826252883269,0.04408352668213457,0.49261083743842365,False
sma_regime,hurst_switch,sma-gated,regime-filter,True,0.10265588093513327,0.04408352668213457,0.49261083743842365,False
macd,adx_trend,trend,regime-filter,True,0.07247812066669658,0.15106382978723404,0.5086206896551724,False
ma_crossover,dual_momentum,trend,momentum,True,0.06810808827035138,0.37777777777777777,0.5344827586206896,False
adx_trend,ou_reversion,regime-filter,mean-reversion,True,0.061749292276892076,0.024691358024691357,0.854064039408867,False
ou_reversion,vol_regime,mean-reversion,regime-filter,True,0.06127015744471844,0.019455252918287938,0.6896551724137931,False
ma_ribbon,hurst_switch,trend,regime-filter,True,0.04963900071912301,0.03005259203606311,0.20504926108374386,False
adx_trend,vol_regime,regime-filter,regime-filter,False,0.04394189960038678,0.1282442748091603,0.6483990147783252,False
bb_breakout,hurst_switch,breakout,regime-filter,True,0.04221572371561372,0.03618421052631579,0.6391625615763546,False
vwap_reversion,ou_reversion,mean-reversion,mean-reversion,False,0.04030245158333068,0.015360983102918587,0.6052955665024631,False
obv_trend,hurst_switch,volume-flow,regime-filter,True,0.03820320002256106,0.034346103038309116,0.5498768472906403,False
ma_ribbon,ou_reversion,trend,mean-reversion,True,0.03779516408000875,0.012830188679245283,0.19458128078817735,False
adx_trend,hurst_switch,regime-filter,regime-filter,False,0.036366641995444135,0.03731343283582089,0.8411330049261084,False
ichimoku,ou_reversion,trend,mean-reversion,True,0.02337363679421253,0.012853470437017995,0.5270935960591133,False
macd,ichimoku,trend,trend,False,0.020885355126176876,0.34077750206782464,0.5092364532019704,False
breakout,macd,breakout,trend,True,0.01665256874297529,0.29642545771578027,0.5030788177339901,False
ma_crossover,ou_reversion,trend,mean-reversion,True,0.014486435016877446,0.01179245283018868,0.4839901477832512,False
voltarget,ou_reversion,sma-gated,mean-reversion,True,0.01357910886080442,0.011614401858304297,0.47598522167487683,False
ou_reversion,garch_voltarget,mean-reversion,sma-gated,True,0.013425244954695183,0.011614401858304297,0.47598522167487683,False
sma_regime,ou_reversion,sma-gated,mean-reversion,True,0.012847731448134034,0.011614401858304297,0.47598522167487683,False
ou_reversion,atr_sized,mean-reversion,sma-gated,True,0.008431290760717329,0.011614401858304297,0.47598522167487683,False
keltner,ou_reversion,breakout,mean-reversion,True,0.00242711713434334,0.01060070671378092,0.6551724137931034,False
bb_breakout,ou_reversion,breakout,mean-reversion,True,-0.0014284410777668293,0.010084033613445379,0.6373152709359606,False
ts_momentum,ou_reversion,momentum,mean-reversion,True,-0.0018990345595320639,0.01023541453428864,0.40455665024630544,False
breakout,ou_reversion,breakout,mean-reversion,True,-0.008278831560493914,0.009259259259259259,0.604679802955665,False
keltner,hurst_switch,breakout,regime-filter,True,-0.01346352069790485,0.02385008517887564,0.6471674876847291,False
ou_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.017560704652619136,0.0,0.9612068965517241,False
obv_trend,ou_reversion,volume-flow,mean-reversion,True,-0.020839977540994863,0.008021390374331552,0.5431034482758621,False
grid,ou_reversion,mean-reversion,mean-reversion,False,-0.025573742468768028,0.008827238335435058,0.5160098522167488,False
zscore,hurst_switch,mean-reversion,regime-filter,True,-0.02978253794000938,0.018711018711018712,0.7093596059113301,False
breakout,hurst_switch,breakout,regime-filter,True,-0.03073549207849405,0.02092675635276532,0.5966748768472906,False
bb_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.03128173137119561,0.018442622950819672,0.7050492610837439,False
dual_momentum,hurst_switch,momentum,regime-filter,True,-0.04897182773137902,0.019721577726218097,0.47967980295566504,False
stochastic,ou_reversion,oscillator-reversion,mean-reversion,True,-0.04927210683717025,0.003472222222222222,0.646551724137931,False
macd,atr_sized,trend,sma-gated,True,-0.051006754086976386,0.31278890600924497,0.45073891625615764,False
grid,hurst_switch,mean-reversion,regime-filter,True,-0.05314615086340498,0.01221001221001221,0.5018472906403941,False
dual_momentum,ou_reversion,momentum,mean-reversion,True,-0.057130630586570856,0.004728132387706856,0.4815270935960591,False
stochastic,hurst_switch,oscillator-reversion,regime-filter,True,-0.06158915441220476,0.01335559265442404,0.6360837438423645,False
macd,ma_ribbon,trend,trend,False,-0.062228340911426955,0.4636608344549125,0.5092364532019704,False
zscore,ou_reversion,mean-reversion,mean-reversion,False,-0.06309094082055351,0.0,0.7161330049261084,False
bb_reversion,ou_reversion,mean-reversion,mean-reversion,False,-0.06377578121908431,0.0,0.7118226600985221,False
rsi,ou_reversion,oscillator-reversion,mean-reversion,True,-0.06969143229440995,0.0,0.6748768472906403,False
vwap_reversion,hurst_switch,mean-reversion,regime-filter,True,-0.07011879340948404,0.013215859030837005,0.5862068965517241,False
macd,grid,trend,mean-reversion,True,-0.08173344564476442,0.31693548387096776,0.47844827586206895,False
macd,ou_reversion,trend,mean-reversion,True,-0.08355707450110574,0.0023121387283236996,0.4685960591133005,False
rsi,hurst_switch,oscillator-reversion,regime-filter,True,-0.08371704030812911,0.007233273056057866,0.6619458128078818,False
